run_id,experiment_name,model_label,context,column_name,source_column_name,accuracy_incl_empty,precision_macro_incl_empty,recall_macro_incl_empty,f1_macro_incl_empty,accuracy_excl_empty,precision_macro_excl_empty,recall_macro_excl_empty,f1_macro_excl_empty,hallucination_rate,omission_rate,hallucination_count,omission_count,empty_empty_count,error_total,error_whitespace_only,error_case_only,error_whitespace_and_case,error_genuine,display_label,model_family
9a482697,dou_harmonization_bdikit-tools_gemini-3-flash-preview,google/gemini-3-flash-preview,bdikit_context,country_of_birth,Country,0.7403846153846154,0.8,0.6137931034482758,0.6258064516129032,0.7352941176470589,0.75,0.75,0.75,0.25961538461538464,0.0,27,0,2,0,0,0,0,0,google/gemini-3-flash-preview | bdikit_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,country_of_birth,Country,0.3018867924528302,0.1839080459770115,0.21333333333333335,0.19753086419753088,0.3018867924528302,0.27586206896551724,0.32,0.29629629629629634,0.5283018867924528,0.0,28,0,0,9,0,0,0,9,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,tumor_grade,Histologic_Grade_FIGO,0.3584905660377358,0.19276094276094274,0.23721227621483376,0.21256410256410257,0.3584905660377358,0.2570145903479237,0.31628303495311166,0.28341880341880343,0.18867924528301888,0.0,10,0,0,24,0,0,0,24,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,primary_diagnosis,Histologic_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,53,0,0,0,53,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,figo_stage,FIGO_stage,0.4528301886792453,0.10866013071895425,0.1109375,0.10964912280701755,0.4528301886792453,0.12418300653594772,0.12678571428571428,0.12531328320802007,0.03773584905660377,0.0,2,0,0,27,0,0,0,27,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,bmi,BMI,0.05660377358490566,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.05660377358490566,0.05,0.05,0.05,0.03773584905660377,0.0,2,0,0,48,0,0,0,48,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,age_at_index,Age,0.09433962264150944,0.06835637480798772,0.0629800307219662,0.0651305683563748,0.09433962264150944,0.07063492063492063,0.06507936507936508,0.06730158730158729,0.03773584905660377,0.0,2,0,0,46,0,0,0,46,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,race,Race,0.8301886792452831,0.13095238095238096,0.1282798833819242,0.1296023564064801,0.8301886792452831,0.15277777777777776,0.14965986394557823,0.15120274914089346,0.03773584905660377,0.0,2,0,0,7,0,0,1,6,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,ethnicity,Ethnicity,0.41509433962264153,0.12571428571428572,0.14666666666666667,0.13538461538461538,0.41509433962264153,0.15714285714285714,0.18333333333333332,0.1692307692307692,0.03773584905660377,0.0,2,0,0,29,0,8,0,21,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,gender,Gender,0.9622641509433962,0.4811320754716981,0.5,0.49038461538461536,0.9622641509433962,0.9622641509433962,1.0,0.9807692307692307,0.03773584905660377,0.0,2,0,0,0,0,0,0,0,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,tumor_focality,Tumor_Focality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,2,0,0,51,0,33,0,18,google/gemini-3-flash-preview | codeact_context,frontier
495062d5,dou_harmonization_codeact_gemini-3-flash-preview,google/gemini-3-flash-preview,codeact_context,tumor_largest_dimension_diameter,Tumor_Size_cm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,2,0,0,51,0,0,0,51,google/gemini-3-flash-preview | codeact_context,frontier
